SimulationTimeStamp,Received time, Sent time, FlowID, RouteID, SeqNumber, Dest, level, PktType, All latencies, Info Lat, Video Lat, Vibr Lat
37837,38184,1606665529032,1,-1,7429,[192.168.1.91- 192.168.1.93],application,vibrational,347,,,347,x
37839,38189,1606665529034,1,-1,7430,[192.168.1.91- 192.168.1.93],application,video,350,,350,,x
37881,38193,1606665529076,1,-1,7441,[192.168.1.91- 192.168.1.93],application,vibrational,312,,,312,x
37860,38198,1606665529055,1,-1,7436,[192.168.1.91- 192.168.1.93],application,video,338,,338,,x
37894,38206,1606665529089,1,-1,7447,[192.168.1.91- 192.168.1.93],application,vibrational,312,,,312,x
37886,38210,1606665529081,1,-1,7443,[192.168.1.91- 192.168.1.93],application,video,324,,324,,x
37890,38213,1606665529085,1,-1,7445,[192.168.1.91- 192.168.1.93],application,video,323,,323,,x
37878,38224,1606665529073,1,-1,7440,[192.168.1.91- 192.168.1.93],application,info,346,346,,,x
37920,38239,1606665529115,1,-1,7455,[192.168.1.91- 192.168.1.93],application,vibrational,319,,,319,x
37884,38242,1606665529079,1,-1,7442,[192.168.1.91- 192.168.1.93],application,video,358,,358,,x
37901,38245,1606665529096,1,-1,7451,[192.168.1.91- 192.168.1.93],application,info,344,344,,,
37917,38248,1606665529112,1,-1,7454,[192.168.1.91- 192.168.1.93],application,video,331,,331,,x
37904,38253,1606665529099,1,-1,7452,[192.168.1.91- 192.168.1.93],application,info,349,349,,,x
37900,38255,1606665529095,1,-1,7450,[192.168.1.91- 192.168.1.93],application,video,355,,355,,x
37944,38263,1606665529139,1,-1,7462,[192.168.1.91- 192.168.1.93],application,info,319,319,,,x
37937,38265,1606665529132,1,-1,7461,[192.168.1.91- 192.168.1.93],application,video,328,,328,,x
37929,38267,1606665529124,1,-1,7458,[192.168.1.91- 192.168.1.93],application,vibrational,338,,,338,x
37923,38269,1606665529118,1,-1,7456,[192.168.1.91- 192.168.1.93],application,video,346,,346,,x
37931,38287,1606665529126,1,-1,7459,[192.168.1.91- 192.168.1.93],application,vibrational,356,,,356,x
37957,38290,1606665529152,1,-1,7467,[192.168.1.91- 192.168.1.93],application,vibrational,333,,,333,x
37955,38293,1606665529150,1,-1,7466,[192.168.1.91- 192.168.1.93],application,info,338,338,,,x
37950,38297,1606665529145,1,-1,7465,[192.168.1.91- 192.168.1.93],application,info,347,347,,,x
37948,38302,1606665529143,1,-1,7464,[192.168.1.91- 192.168.1.93],application,vibrational,354,,,354,x
37966,38304,1606665529161,1,-1,7469,[192.168.1.91- 192.168.1.93],application,info,338,338,,,x
37968,38307,1606665529163,1,-1,7470,[192.168.1.91- 192.168.1.93],application,info,339,339,,,x
37977,38309,1606665529172,1,-1,7473,[192.168.1.91- 192.168.1.93],application,video,332,,332,,x
37979,38311,1606665529174,1,-1,7474,[192.168.1.91- 192.168.1.93],application,video,332,,332,,x
37975,38316,1606665529170,1,-1,7472,[192.168.1.91- 192.168.1.93],application,info,341,341,,,x
38017,38322,1606665529212,1,-1,7484,[192.168.1.91- 192.168.1.93],application,info,305,305,,,x
38019,38327,1606665529214,1,-1,7485,[192.168.1.91- 192.168.1.93],application,vibrational,308,,,308,x
38013,38335,1606665529208,1,-1,7482,[192.168.1.91- 192.168.1.93],application,video,322,,322,,x
37983,38338,1606665529178,1,-1,7476,[192.168.1.91- 192.168.1.93],application,info,355,355,,,x
38007,38376,1606665529202,1,-1,7479,[192.168.1.91- 192.168.1.93],application,info,369,369,,,x
38015,38378,1606665529210,1,-1,7483,[192.168.1.91- 192.168.1.93],application,video,363,,363,,x
37895,38396,1606665529090,1,-1,7448,[192.168.1.91- 192.168.1.93],application,video,501,,501,,
38011,38401,1606665529206,1,-1,7481,[192.168.1.91- 192.168.1.93],application,info,390,390,,,x
38003,38403,1606665529198,1,-1,7478,[192.168.1.91- 192.168.1.93],application,info,400,400,,,x
38032,38407,1606665529227,1,-1,7491,[192.168.1.91- 192.168.1.93],application,vibrational,375,,,375,x
38028,38409,1606665529223,1,-1,7489,[192.168.1.91- 192.168.1.93],application,info,381,381,,,x
38021,38411,1606665529216,1,-1,7486,[192.168.1.91- 192.168.1.93],application,vibrational,390,,,390,x
38075,38414,1606665529270,1,-1,7499,[192.168.1.91- 192.168.1.93],application,video,339,,339,,x
38034,38416,1606665529229,1,-1,7492,[192.168.1.91- 192.168.1.93],application,info,382,382,,,x
38093,38418,1606665529288,1,-1,7504,[192.168.1.91- 192.168.1.93],application,info,325,325,,,x
38091,38441,1606665529286,1,-1,7503,[192.168.1.91- 192.168.1.93],application,info,350,350,,,x
38082,38443,1606665529277,1,-1,7501,[192.168.1.91- 192.168.1.93],application,vibrational,361,,,361,x
38079,38448,1606665529274,1,-1,7500,[192.168.1.91- 192.168.1.93],application,video,369,,369,,x
38109,38454,1606665529304,1,-1,7510,[192.168.1.91- 192.168.1.93],application,info,345,345,,,x
38047,38469,1606665529242,1,-1,7497,[192.168.1.91- 192.168.1.93],application,video,422,,422,,x
38049,38471,1606665529244,1,-1,7498,[192.168.1.91- 192.168.1.93],application,info,422,422,,,x
38044,38473,1606665529239,1,-1,7496,[192.168.1.91- 192.168.1.93],application,vibrational,429,,,429,x
38107,38477,1606665529302,1,-1,7509,[192.168.1.91- 192.168.1.93],application,info,370,370,,,x
38104,38485,1606665529299,1,-1,7508,[192.168.1.91- 192.168.1.93],application,vibrational,381,,,381,x
38100,38497,1606665529295,1,-1,7507,[192.168.1.91- 192.168.1.93],application,info,397,397,,,x
38095,38503,1606665529290,1,-1,7505,[192.168.1.91- 192.168.1.93],application,info,408,408,,,x
38153,38519,1606665529348,1,-1,7522,[192.168.1.91- 192.168.1.93],application,video,366,,366,,x
38157,38532,1606665529352,1,-1,7523,[192.168.1.91- 192.168.1.93],application,info,375,375,,,x
38144,38543,1606665529339,1,-1,7518,[192.168.1.91- 192.168.1.93],application,info,399,399,,,x
38135,38549,1606665529330,1,-1,7517,[192.168.1.91- 192.168.1.93],application,info,414,414,,,x
38128,38558,1606665529323,1,-1,7515,[192.168.1.91- 192.168.1.93],application,info,430,430,,,x
38113,38564,1606665529308,1,-1,7512,[192.168.1.91- 192.168.1.93],application,video,451,,451,,x
38169,38570,1606665529364,1,-1,7526,[192.168.1.91- 192.168.1.93],application,video,401,,401,,x
38176,38572,1606665529371,1,-1,7528,[192.168.1.91- 192.168.1.93],application,vibrational,396,,,396,x
38164,38573,1606665529359,1,-1,7525,[192.168.1.91- 192.168.1.93],application,info,409,409,,,x
38111,38575,1606665529306,1,-1,7511,[192.168.1.91- 192.168.1.93],application,video,464,,464,,
38210,38577,1606665529405,1,-1,7536,[192.168.1.91- 192.168.1.93],application,info,367,367,,,x
38207,38579,1606665529402,1,-1,7535,[192.168.1.91- 192.168.1.93],application,video,372,,372,,x
38219,38582,1606665529414,1,-1,7538,[192.168.1.91- 192.168.1.93],application,video,363,,363,,x
38196,38596,1606665529391,1,-1,7531,[192.168.1.91- 192.168.1.93],application,info,400,400,,,x
38236,38599,1606665529431,1,-1,7544,[192.168.1.91- 192.168.1.93],application,vibrational,363,,,363,x
38215,38628,1606665529410,1,-1,7537,[192.168.1.91- 192.168.1.93],application,info,413,413,,,x
38181,38633,1606665529376,1,-1,7530,[192.168.1.91- 192.168.1.93],application,info,452,452,,,x
38221,38649,1606665529416,1,-1,7539,[192.168.1.91- 192.168.1.93],application,vibrational,428,,,428,x
38205,38662,1606665529400,1,-1,7534,[192.168.1.91- 192.168.1.93],application,info,457,457,,,x
38263,38673,1606665529458,1,-1,7552,[192.168.1.91- 192.168.1.93],application,video,410,,410,,x
38272,38680,1606665529467,1,-1,7557,[192.168.1.91- 192.168.1.93],application,video,408,,408,,x
38245,38683,1606665529440,1,-1,7546,[192.168.1.91- 192.168.1.93],application,video,438,,438,,x
38256,38685,1606665529451,1,-1,7550,[192.168.1.91- 192.168.1.93],application,video,429,,429,,x
38249,38687,1606665529444,1,-1,7547,[192.168.1.91- 192.168.1.93],application,video,438,,438,,x
38148,38690,1606665529343,1,-1,7519,[192.168.1.91- 192.168.1.93],application,video,542,,542,,
38259,38693,1606665529454,1,-1,7551,[192.168.1.91- 192.168.1.93],application,info,434,434,,,
38269,38701,1606665529464,1,-1,7555,[192.168.1.91- 192.168.1.93],application,video,432,,432,,x
38286,38705,1606665529481,1,-1,7563,[192.168.1.91- 192.168.1.93],application,video,419,,419,,x
38288,38711,1606665529483,1,-1,7564,[192.168.1.91- 192.168.1.93],application,vibrational,423,,,423,x
38225,38716,1606665529420,1,-1,7541,[192.168.1.91- 192.168.1.93],application,video,491,,491,,
38274,38718,1606665529469,1,-1,7558,[192.168.1.91- 192.168.1.93],application,video,444,,444,,x
38303,38720,1606665529498,1,-1,7571,[192.168.1.91- 192.168.1.93],application,vibrational,417,,,417,x
38292,38732,1606665529487,1,-1,7566,[192.168.1.91- 192.168.1.93],application,info,440,440,,,x
38295,38758,1606665529490,1,-1,7567,[192.168.1.91- 192.168.1.93],application,video,463,,463,,x
38277,38761,1606665529472,1,-1,7559,[192.168.1.91- 192.168.1.93],application,info,484,484,,,x
38391,38766,1606665529586,1,-1,7581,[192.168.1.91- 192.168.1.93],application,vibrational,375,,,375,x
38385,38772,1606665529580,1,-1,7580,[192.168.1.91- 192.168.1.93],application,video,387,,387,,x
38316,38777,1606665529511,1,-1,7575,[192.168.1.91- 192.168.1.93],application,vibrational,461,,,461,x
38382,38784,1606665529577,1,-1,7579,[192.168.1.91- 192.168.1.93],application,info,402,402,,,x
38423,38786,1606665529618,1,-1,7584,[192.168.1.91- 192.168.1.93],application,info,363,363,,,x
37400,38803,1606665528595,1,-1,7314,[192.168.1.91- 192.168.1.93],application,video,1403,,1403,,x
37406,38807,1606665528601,1,-1,7315,[192.168.1.91- 192.168.1.93],application,video,1401,,1401,,x
37395,38812,1606665528590,1,-1,7312,[192.168.1.91- 192.168.1.93],application,vibrational,1417,,,1417,x
38321,38814,1606665529516,1,-1,7577,[192.168.1.91- 192.168.1.93],application,info,493,493,,,x
38290,38819,1606665529485,1,-1,7565,[192.168.1.91- 192.168.1.93],application,video,529,,529,,x
38308,38827,1606665529503,1,-1,7573,[192.168.1.91- 192.168.1.93],application,vibrational,519,,,519,x
38282,38829,1606665529477,1,-1,7561,[192.168.1.91- 192.168.1.93],application,info,547,547,,,
38451,38833,1606665529646,1,-1,7593,[192.168.1.91- 192.168.1.93],application,vibrational,382,,,382,x
38443,38836,1606665529638,1,-1,7590,[192.168.1.91- 192.168.1.93],application,info,393,393,,,x
38318,38838,1606665529513,1,-1,7576,[192.168.1.91- 192.168.1.93],application,video,520,,520,,x
38435,38841,1606665529630,1,-1,7588,[192.168.1.91- 192.168.1.93],application,info,406,406,,,x
38447,38842,1606665529642,1,-1,7591,[192.168.1.91- 192.168.1.93],application,video,395,,395,,x
38432,38844,1606665529627,1,-1,7587,[192.168.1.91- 192.168.1.93],application,video,412,,412,,x
38419,38847,1606665529614,1,-1,7583,[192.168.1.91- 192.168.1.93],application,vibrational,428,,,428,x
38484,38861,1606665529679,1,-1,7602,[192.168.1.91- 192.168.1.93],application,vibrational,377,,,377,x
38479,38866,1606665529674,1,-1,7600,[192.168.1.91- 192.168.1.93],application,video,387,,387,,x
38475,38867,1606665529670,1,-1,7598,[192.168.1.91- 192.168.1.93],application,vibrational,392,,,392,x
38471,38868,1606665529666,1,-1,7597,[192.168.1.91- 192.168.1.93],application,vibrational,397,,,397,x
38467,38871,1606665529662,1,-1,7595,[192.168.1.91- 192.168.1.93],application,video,404,,404,,x
38509,38874,1606665529704,1,-1,7608,[192.168.1.91- 192.168.1.93],application,video,365,,365,,x
38441,38881,1606665529636,1,-1,7589,[192.168.1.91- 192.168.1.93],application,info,440,440,,,
37457,38882,1606665528652,1,-1,7325,[192.168.1.91- 192.168.1.93],application,video,1425,,1425,,x
37470,38883,1606665528665,1,-1,7329,[192.168.1.91- 192.168.1.93],application,video,1413,,1413,,x
38464,38917,1606665529659,1,-1,7594,[192.168.1.91- 192.168.1.93],application,video,453,,453,,x
38563,38927,1606665529758,1,-1,7611,[192.168.1.91- 192.168.1.93],application,vibrational,364,,,364,x
38408,38928,1606665529603,1,-1,7582,[192.168.1.91- 192.168.1.93],application,info,520,520,,,
38560,38933,1606665529755,1,-1,7610,[192.168.1.91- 192.168.1.93],application,info,373,373,,,x
38607,38934,1606665529802,1,-1,7614,[192.168.1.91- 192.168.1.93],application,video,327,,327,,x
38498,38935,1606665529693,1,-1,7607,[192.168.1.91- 192.168.1.93],application,info,437,437,,,
38534,38940,1606665529729,1,-1,7609,[192.168.1.91- 192.168.1.93],application,info,406,406,,,x
38495,38962,1606665529690,1,-1,7606,[192.168.1.91- 192.168.1.93],application,info,467,467,,,x
38493,38976,1606665529688,1,-1,7605,[192.168.1.91- 192.168.1.93],application,info,483,483,,,x
38491,38978,1606665529686,1,-1,7604,[192.168.1.91- 192.168.1.93],application,info,487,487,,,x
38629,38979,1606665529824,1,-1,7616,[192.168.1.91- 192.168.1.93],application,info,350,350,,,x
38469,38983,1606665529664,1,-1,7596,[192.168.1.91- 192.168.1.93],application,info,514,514,,,
38567,38990,1606665529762,1,-1,7612,[192.168.1.91- 192.168.1.93],application,vibrational,423,,,423,x
38650,38991,1606665529845,1,-1,7617,[192.168.1.91- 192.168.1.93],application,vibrational,341,,,341,x
38724,38992,1606665529919,1,-1,7625,[192.168.1.91- 192.168.1.93],application,info,268,268,,,x
38745,38993,1606665529940,1,-1,7628,[192.168.1.91- 192.168.1.93],application,vibrational,248,,,248,x
38674,38995,1606665529869,1,-1,7621,[192.168.1.91- 192.168.1.93],application,info,321,321,,,x
38684,38996,1606665529879,1,-1,7622,[192.168.1.91- 192.168.1.93],application,info,312,312,,,x
38653,38997,1606665529848,1,-1,7618,[192.168.1.91- 192.168.1.93],application,video,344,,344,,x
38686,38998,1606665529881,1,-1,7623,[192.168.1.91- 192.168.1.93],application,vibrational,312,,,312,x
38790,38999,1606665529985,1,-1,7639,[192.168.1.91- 192.168.1.93],application,video,209,,209,,x
38777,39007,1606665529972,1,-1,7636,[192.168.1.91- 192.168.1.93],application,vibrational,230,,,230,x
38727,39013,1606665529922,1,-1,7626,[192.168.1.91- 192.168.1.93],application,info,286,286,,,
38764,39018,1606665529959,1,-1,7633,[192.168.1.91- 192.168.1.93],application,video,254,,254,,x
38752,39020,1606665529947,1,-1,7630,[192.168.1.91- 192.168.1.93],application,video,268,,268,,x
38730,39023,1606665529925,1,-1,7627,[192.168.1.91- 192.168.1.93],application,vibrational,293,,,293,x
38749,39027,1606665529944,1,-1,7629,[192.168.1.91- 192.168.1.93],application,info,278,278,,,x
38807,39028,1606665530002,1,-1,7642,[192.168.1.91- 192.168.1.93],application,vibrational,221,,,221,x
38785,39034,1606665529980,1,-1,7638,[192.168.1.91- 192.168.1.93],application,video,249,,249,,x
38761,39035,1606665529956,1,-1,7632,[192.168.1.91- 192.168.1.93],application,info,274,274,,,
38830,39047,1606665530025,1,-1,7650,[192.168.1.91- 192.168.1.93],application,video,217,,217,,x
38828,39052,1606665530023,1,-1,7649,[192.168.1.91- 192.168.1.93],application,video,224,,224,,x
38822,39080,1606665530017,1,-1,7647,[192.168.1.91- 192.168.1.93],application,video,258,,258,,x
38866,39085,1606665530061,1,-1,7654,[192.168.1.91- 192.168.1.93],application,video,219,,219,,x
38816,39089,1606665530011,1,-1,7644,[192.168.1.91- 192.168.1.93],application,video,273,,273,,x
38871,39093,1606665530066,1,-1,7656,[192.168.1.91- 192.168.1.93],application,video,222,,222,,x
38833,39103,1606665530028,1,-1,7652,[192.168.1.91- 192.168.1.93],application,vibrational,270,,,270,x
38873,39104,1606665530068,1,-1,7657,[192.168.1.91- 192.168.1.93],application,video,231,,231,,x
38818,39105,1606665530013,1,-1,7645,[192.168.1.91- 192.168.1.93],application,vibrational,287,,,287,x
38783,39106,1606665529978,1,-1,7637,[192.168.1.91- 192.168.1.93],application,vibrational,323,,,323,
38908,39109,1606665530103,1,-1,7662,[192.168.1.91- 192.168.1.93],application,info,201,201,,,x
38877,39111,1606665530072,1,-1,7658,[192.168.1.91- 192.168.1.93],application,vibrational,234,,,234,x
38954,39113,1606665530149,1,-1,7666,[192.168.1.91- 192.168.1.93],application,video,159,,159,,x
38893,39114,1606665530088,1,-1,7660,[192.168.1.91- 192.168.1.93],application,video,221,,221,,x
38883,39116,1606665530078,1,-1,7659,[192.168.1.91- 192.168.1.93],application,video,233,,233,,x
38801,39125,1606665529996,1,-1,7641,[192.168.1.91- 192.168.1.93],application,video,324,,324,,
38956,39128,1606665530151,1,-1,7667,[192.168.1.91- 192.168.1.93],application,vibrational,172,,,172,x
38799,39146,1606665529994,1,-1,7640,[192.168.1.91- 192.168.1.93],application,vibrational,347,,,347,
39000,39148,1606665530195,1,-1,7675,[192.168.1.91- 192.168.1.93],application,video,148,,148,,x
39046,39152,1606665530241,1,-1,7677,[192.168.1.91- 192.168.1.93],application,video,106,,106,,x
38904,39161,1606665530099,1,-1,7661,[192.168.1.91- 192.168.1.93],application,vibrational,257,,,257,x
39062,39170,1606665530257,1,-1,7680,[192.168.1.91- 192.168.1.93],application,video,108,,108,,x
38920,39173,1606665530115,1,-1,7664,[192.168.1.91- 192.168.1.93],application,video,253,,253,,x
38995,39174,1606665530190,1,-1,7674,[192.168.1.91- 192.168.1.93],application,vibrational,179,,,179,x
38976,39177,1606665530171,1,-1,7673,[192.168.1.91- 192.168.1.93],application,info,201,201,,,x
39056,39178,1606665530251,1,-1,7678,[192.168.1.91- 192.168.1.93],application,info,122,122,,,x
38963,39179,1606665530158,1,-1,7668,[192.168.1.91- 192.168.1.93],application,info,216,216,,,
38969,39188,1606665530164,1,-1,7671,[192.168.1.91- 192.168.1.93],application,video,219,,219,,x
38968,39190,1606665530163,1,-1,7670,[192.168.1.91- 192.168.1.93],application,vibrational,222,,,222,x
39078,39200,1606665530273,1,-1,7685,[192.168.1.91- 192.168.1.93],application,video,122,,122,,x
39071,39204,1606665530266,1,-1,7682,[192.168.1.91- 192.168.1.93],application,video,133,,133,,x
39080,39216,1606665530275,1,-1,7686,[192.168.1.91- 192.168.1.93],application,info,136,136,,,x
39074,39243,1606665530269,1,-1,7683,[192.168.1.91- 192.168.1.93],application,vibrational,169,,,169,x
39058,39248,1606665530253,1,-1,7679,[192.168.1.91- 192.168.1.93],application,vibrational,190,,,190,x
39082,39266,1606665530277,1,-1,7687,[192.168.1.91- 192.168.1.93],application,info,184,184,,,
39076,39267,1606665530271,1,-1,7684,[192.168.1.91- 192.168.1.93],application,video,191,,191,,x
39087,39268,1606665530282,1,-1,7689,[192.168.1.91- 192.168.1.93],application,info,181,181,,,x
39101,39270,1606665530296,1,-1,7691,[192.168.1.91- 192.168.1.93],application,vibrational,169,,,169,x
39111,39271,1606665530306,1,-1,7695,[192.168.1.91- 192.168.1.93],application,info,160,160,,,x
39099,39274,1606665530294,1,-1,7690,[192.168.1.91- 192.168.1.93],application,vibrational,175,,,175,x
39163,39276,1606665530358,1,-1,7707,[192.168.1.91- 192.168.1.93],application,info,113,113,,,x
39107,39278,1606665530302,1,-1,7693,[192.168.1.91- 192.168.1.93],application,video,171,,171,,x
39159,39280,1606665530354,1,-1,7705,[192.168.1.91- 192.168.1.93],application,vibrational,121,,,121,x
39168,39282,1606665530363,1,-1,7708,[192.168.1.91- 192.168.1.93],application,info,114,114,,,x
39184,39285,1606665530379,1,-1,7713,[192.168.1.91- 192.168.1.93],application,video,101,,101,,x
39142,39286,1606665530337,1,-1,7703,[192.168.1.91- 192.168.1.93],application,video,144,,144,,x
39191,39293,1606665530386,1,-1,7715,[192.168.1.91- 192.168.1.93],application,vibrational,102,,,102,x
39135,39296,1606665530330,1,-1,7700,[192.168.1.91- 192.168.1.93],application,video,161,,161,,x
39154,39303,1606665530349,1,-1,7704,[192.168.1.91- 192.168.1.93],application,video,149,,149,,x
39198,39313,1606665530393,1,-1,7716,[192.168.1.91- 192.168.1.93],application,vibrational,115,,,115,x
39132,39317,1606665530327,1,-1,7699,[192.168.1.91- 192.168.1.93],application,vibrational,185,,,185,x
39109,39319,1606665530304,1,-1,7694,[192.168.1.91- 192.168.1.93],application,video,210,,210,,x
39262,39321,1606665530457,1,-1,7723,[192.168.1.91- 192.168.1.93],application,info,59,59,,,x
39219,39324,1606665530414,1,-1,7718,[192.168.1.91- 192.168.1.93],application,video,105,,105,,x
39182,39325,1606665530377,1,-1,7712,[192.168.1.91- 192.168.1.93],application,info,143,143,,,
39257,39333,1606665530452,1,-1,7722,[192.168.1.91- 192.168.1.93],application,vibrational,76,,,76,x
39255,39336,1606665530450,1,-1,7721,[192.168.1.91- 192.168.1.93],application,vibrational,81,,,81,x
39140,39353,1606665530335,1,-1,7702,[192.168.1.91- 192.168.1.93],application,video,213,,213,,
39284,39354,1606665530479,1,-1,7726,[192.168.1.91- 192.168.1.93],application,info,70,70,,,x
39278,39355,1606665530473,1,-1,7724,[192.168.1.91- 192.168.1.93],application,vibrational,77,,,77,x
39292,39356,1606665530487,1,-1,7730,[192.168.1.91- 192.168.1.93],application,info,64,64,,,x
39320,39363,1606665530515,1,-1,7732,[192.168.1.91- 192.168.1.93],application,video,43,,43,,x
39311,39375,1606665530506,1,-1,7731,[192.168.1.91- 192.168.1.93],application,info,64,64,,,x
39323,39385,1606665530518,1,-1,7733,[192.168.1.91- 192.168.1.93],application,vibrational,62,,,62,x
39173,39386,1606665530368,1,-1,7710,[192.168.1.91- 192.168.1.93],application,video,213,,213,,
39327,39387,1606665530522,1,-1,7735,[192.168.1.91- 192.168.1.93],application,vibrational,60,,,60,x
39288,39392,1606665530483,1,-1,7728,[192.168.1.91- 192.168.1.93],application,info,104,104,,,
39357,39393,1606665530552,1,-1,7741,[192.168.1.91- 192.168.1.93],application,info,36,36,,,x
39370,39398,1606665530565,1,-1,7744,[192.168.1.91- 192.168.1.93],application,vibrational,28,,,28,x
39345,39402,1606665530540,1,-1,7740,[192.168.1.91- 192.168.1.93],application,video,57,,57,,x
39359,39409,1606665530554,1,-1,7742,[192.168.1.91- 192.168.1.93],application,vibrational,50,,,50,x
39377,39414,1606665530572,1,-1,7746,[192.168.1.91- 192.168.1.93],application,vibrational,37,,,37,x
39214,39417,1606665530409,1,-1,7717,[192.168.1.91- 192.168.1.93],application,video,203,,203,,
39382,39429,1606665530577,1,-1,7747,[192.168.1.91- 192.168.1.93],application,info,47,47,,,x
39384,39432,1606665530579,1,-1,7748,[192.168.1.91- 192.168.1.93],application,info,48,48,,,x
39286,39435,1606665530481,1,-1,7727,[192.168.1.91- 192.168.1.93],application,vibrational,149,,,149,
39390,39452,1606665530585,1,-1,7749,[192.168.1.91- 192.168.1.93],application,vibrational,62,,,62,x
39406,39453,1606665530601,1,-1,7751,[192.168.1.91- 192.168.1.93],application,vibrational,47,,,47,x
39410,39455,1606665530605,1,-1,7752,[192.168.1.91- 192.168.1.93],application,info,45,45,,,x
39400,39456,1606665530595,1,-1,7750,[192.168.1.91- 192.168.1.93],application,video,56,,56,,x
39436,39466,1606665530631,1,-1,7754,[192.168.1.91- 192.168.1.93],application,vibrational,30,,,30,x
39438,39469,1606665530633,1,-1,7755,[192.168.1.91- 192.168.1.93],application,vibrational,31,,,31,x
39452,39471,1606665530647,1,-1,7761,[192.168.1.91- 192.168.1.93],application,video,19,,19,,x
39447,39506,1606665530642,1,-1,7759,[192.168.1.91- 192.168.1.93],application,vibrational,59,,,59,x
39343,39512,1606665530538,1,-1,7739,[192.168.1.91- 192.168.1.93],application,vibrational,169,,,169,
39454,39516,1606665530649,1,-1,7762,[192.168.1.91- 192.168.1.93],application,video,62,,62,,x
39455,39519,1606665530650,1,-1,7763,[192.168.1.91- 192.168.1.93],application,vibrational,64,,,64,x
39449,39526,1606665530644,1,-1,7760,[192.168.1.91- 192.168.1.93],application,info,77,77,,,x
39440,39536,1606665530635,1,-1,7756,[192.168.1.91- 192.168.1.93],application,info,96,96,,,
39497,39539,1606665530692,1,-1,7772,[192.168.1.91- 192.168.1.93],application,video,42,,42,,x
39365,39540,1606665530560,1,-1,7743,[192.168.1.91- 192.168.1.93],application,video,175,,175,,
39476,39542,1606665530671,1,-1,7766,[192.168.1.91- 192.168.1.93],application,info,66,66,,,x
39479,39567,1606665530674,1,-1,7767,[192.168.1.91- 192.168.1.93],application,info,88,88,,,x
39489,39570,1606665530684,1,-1,7771,[192.168.1.91- 192.168.1.93],application,vibrational,81,,,81,x
39474,39573,1606665530669,1,-1,7765,[192.168.1.91- 192.168.1.93],application,video,99,,99,,x
39511,39594,1606665530706,1,-1,7776,[192.168.1.91- 192.168.1.93],application,info,83,83,,,x
39505,39600,1606665530700,1,-1,7774,[192.168.1.91- 192.168.1.93],application,vibrational,95,,,95,x
39528,39604,1606665530723,1,-1,7781,[192.168.1.91- 192.168.1.93],application,vibrational,76,,,76,x
39499,39605,1606665530694,1,-1,7773,[192.168.1.91- 192.168.1.93],application,video,106,,106,,x
39485,39606,1606665530680,1,-1,7769,[192.168.1.91- 192.168.1.93],application,info,121,121,,,x
39519,39607,1606665530714,1,-1,7778,[192.168.1.91- 192.168.1.93],application,vibrational,88,,,88,x
39547,39638,1606665530742,1,-1,7785,[192.168.1.91- 192.168.1.93],application,info,91,91,,,x
39564,39640,1606665530759,1,-1,7789,[192.168.1.91- 192.168.1.93],application,info,76,76,,,x
39539,39641,1606665530734,1,-1,7783,[192.168.1.91- 192.168.1.93],application,vibrational,102,,,102,x
39550,39644,1606665530745,1,-1,7786,[192.168.1.91- 192.168.1.93],application,info,94,94,,,x
39557,39653,1606665530752,1,-1,7788,[192.168.1.91- 192.168.1.93],application,info,96,96,,,x
39541,39656,1606665530736,1,-1,7784,[192.168.1.91- 192.168.1.93],application,video,115,,115,,x
39574,39661,1606665530769,1,-1,7791,[192.168.1.91- 192.168.1.93],application,vibrational,87,,,87,x
39585,39664,1606665530780,1,-1,7796,[192.168.1.91- 192.168.1.93],application,info,79,79,,,x
39583,39667,1606665530778,1,-1,7795,[192.168.1.91- 192.168.1.93],application,video,84,,84,,x
39571,39671,1606665530766,1,-1,7790,[192.168.1.91- 192.168.1.93],application,video,100,,100,,x
39580,39676,1606665530775,1,-1,7794,[192.168.1.91- 192.168.1.93],application,video,96,,96,,x
39588,39678,1606665530783,1,-1,7797,[192.168.1.91- 192.168.1.93],application,video,90,,90,,x
39576,39681,1606665530771,1,-1,7792,[192.168.1.91- 192.168.1.93],application,vibrational,105,,,105,x
39596,39705,1606665530791,1,-1,7800,[192.168.1.91- 192.168.1.93],application,video,109,,109,,x
39639,39719,1606665530834,1,-1,7805,[192.168.1.91- 192.168.1.93],application,vibrational,80,,,80,x
39647,39725,1606665530842,1,-1,7807,[192.168.1.91- 192.168.1.93],application,info,78,78,,,x
39643,39727,1606665530838,1,-1,7806,[192.168.1.91- 192.168.1.93],application,video,84,,84,,x
39655,39731,1606665530850,1,-1,7809,[192.168.1.91- 192.168.1.93],application,vibrational,76,,,76,x
39632,39735,1606665530827,1,-1,7803,[192.168.1.91- 192.168.1.93],application,info,103,103,,,x
39650,39744,1606665530845,1,-1,7808,[192.168.1.91- 192.168.1.93],application,vibrational,94,,,94,x
39525,39746,1606665530720,1,-1,7780,[192.168.1.91- 192.168.1.93],application,video,221,,221,,
39657,39750,1606665530852,1,-1,7810,[192.168.1.91- 192.168.1.93],application,info,93,93,,,x
39555,39753,1606665530750,1,-1,7787,[192.168.1.91- 192.168.1.93],application,vibrational,198,,,198,
39667,39778,1606665530862,1,-1,7812,[192.168.1.91- 192.168.1.93],application,video,111,,111,,x
39671,39781,1606665530866,1,-1,7813,[192.168.1.91- 192.168.1.93],application,vibrational,110,,,110,x
39664,39784,1606665530859,1,-1,7811,[192.168.1.91- 192.168.1.93],application,video,120,,120,,x
