SimulationTimeStamp,Received time, Sent time, FlowID, RouteID, SeqNumber, Dest, level, PktType, All latencies, Info Lat, Video Lat, Vibr Lat
19460,19599,1606613093129,1,-1,2939,[192.168.1.91- 192.168.1.93],application,video,139,,139,,x
19496,19600,1606613093165,1,-1,2942,[192.168.1.91- 192.168.1.93],application,video,104,,104,,x
19492,19601,1606613093161,1,-1,2940,[192.168.1.91- 192.168.1.93],application,video,109,,109,,x
19498,19607,1606613093167,1,-1,2943,[192.168.1.91- 192.168.1.93],application,video,109,,109,,x
19501,19611,1606613093170,1,-1,2944,[192.168.1.91- 192.168.1.93],application,info,110,110,,,x
19458,19615,1606613093127,1,-1,2938,[192.168.1.91- 192.168.1.93],application,vibrational,157,,,157,x
19446,19622,1606613093115,1,-1,2932,[192.168.1.91- 192.168.1.93],application,vibrational,176,,,176,x
19504,19638,1606613093173,1,-1,2945,[192.168.1.91- 192.168.1.93],application,info,134,134,,,x
19515,19639,1606613093184,1,-1,2949,[192.168.1.91- 192.168.1.93],application,info,124,124,,,x
19506,19641,1606613093175,1,-1,2946,[192.168.1.91- 192.168.1.93],application,vibrational,135,,,135,x
19522,19642,1606613093191,1,-1,2952,[192.168.1.91- 192.168.1.93],application,info,120,120,,,x
19512,19644,1606613093181,1,-1,2948,[192.168.1.91- 192.168.1.93],application,video,132,,132,,x
19544,19646,1606613093213,1,-1,2956,[192.168.1.91- 192.168.1.93],application,info,102,102,,,x
19534,19647,1606613093203,1,-1,2955,[192.168.1.91- 192.168.1.93],application,video,113,,113,,x
19550,19650,1606613093219,1,-1,2959,[192.168.1.91- 192.168.1.93],application,video,100,,100,,x
19517,19662,1606613093186,1,-1,2950,[192.168.1.91- 192.168.1.93],application,info,145,145,,,
19570,19665,1606613093239,1,-1,2964,[192.168.1.91- 192.168.1.93],application,info,95,95,,,x
19546,19667,1606613093215,1,-1,2957,[192.168.1.91- 192.168.1.93],application,info,121,121,,,x
19548,19672,1606613093217,1,-1,2958,[192.168.1.91- 192.168.1.93],application,vibrational,124,,,124,x
19574,19674,1606613093243,1,-1,2966,[192.168.1.91- 192.168.1.93],application,info,100,100,,,x
19572,19678,1606613093241,1,-1,2965,[192.168.1.91- 192.168.1.93],application,info,106,106,,,x
19566,19680,1606613093235,1,-1,2962,[192.168.1.91- 192.168.1.93],application,video,114,,114,,x
19590,19681,1606613093259,1,-1,2971,[192.168.1.91- 192.168.1.93],application,info,91,91,,,x
19581,19688,1606613093250,1,-1,2969,[192.168.1.91- 192.168.1.93],application,info,107,107,,,x
19588,19691,1606613093257,1,-1,2970,[192.168.1.91- 192.168.1.93],application,vibrational,103,,,103,x
19580,19696,1606613093249,1,-1,2968,[192.168.1.91- 192.168.1.93],application,video,116,,116,,x
19424,19700,1606613093093,1,-1,2927,[192.168.1.91- 192.168.1.93],application,video,276,,276,,
19606,19715,1606613093275,1,-1,2974,[192.168.1.91- 192.168.1.93],application,video,109,,109,,x
19592,19719,1606613093261,1,-1,2972,[192.168.1.91- 192.168.1.93],application,vibrational,127,,,127,x
19608,19721,1606613093277,1,-1,2975,[192.168.1.91- 192.168.1.93],application,info,113,113,,,x
19626,19727,1606613093295,1,-1,2981,[192.168.1.91- 192.168.1.93],application,video,101,,101,,x
19622,19735,1606613093291,1,-1,2979,[192.168.1.91- 192.168.1.93],application,video,113,,113,,x
19610,19738,1606613093279,1,-1,2976,[192.168.1.91- 192.168.1.93],application,info,128,128,,,x
19631,19739,1606613093300,1,-1,2983,[192.168.1.91- 192.168.1.93],application,info,108,108,,,x
19628,19744,1606613093297,1,-1,2982,[192.168.1.91- 192.168.1.93],application,info,116,116,,,x
19624,19746,1606613093293,1,-1,2980,[192.168.1.91- 192.168.1.93],application,video,122,,122,,x
19688,19750,1606613093357,1,-1,2990,[192.168.1.91- 192.168.1.93],application,video,62,,62,,x
19644,19764,1606613093313,1,-1,2984,[192.168.1.91- 192.168.1.93],application,video,120,,120,,x
19661,19766,1606613093330,1,-1,2986,[192.168.1.91- 192.168.1.93],application,video,105,,105,,x
19672,19767,1606613093341,1,-1,2988,[192.168.1.91- 192.168.1.93],application,video,95,,95,,x
19676,19779,1606613093345,1,-1,2989,[192.168.1.91- 192.168.1.93],application,vibrational,103,,,103,x
19697,19811,1606613093366,1,-1,2993,[192.168.1.91- 192.168.1.93],application,info,114,114,,,x
19690,19814,1606613093359,1,-1,2991,[192.168.1.91- 192.168.1.93],application,video,124,,124,,x
19703,19820,1606613093372,1,-1,2994,[192.168.1.91- 192.168.1.93],application,info,117,117,,,x
19558,19824,1606613093227,1,-1,2961,[192.168.1.91- 192.168.1.93],application,vibrational,266,,,266,
19723,19828,1606613093392,1,-1,2998,[192.168.1.91- 192.168.1.93],application,info,105,105,,,x
19714,19838,1606613093383,1,-1,2996,[192.168.1.91- 192.168.1.93],application,vibrational,124,,,124,x
19731,19845,1606613093400,1,-1,3000,[192.168.1.91- 192.168.1.93],application,vibrational,114,,,114,x
19735,19848,1606613093404,1,-1,3001,[192.168.1.91- 192.168.1.93],application,info,113,113,,,x
19738,19850,1606613093407,1,-1,3003,[192.168.1.91- 192.168.1.93],application,vibrational,112,,,112,x
19577,19856,1606613093246,1,-1,2967,[192.168.1.91- 192.168.1.93],application,video,279,,279,,
19753,19879,1606613093422,1,-1,3005,[192.168.1.91- 192.168.1.93],application,video,126,,126,,x
19751,19888,1606613093420,1,-1,3004,[192.168.1.91- 192.168.1.93],application,vibrational,137,,,137,x
19613,19890,1606613093282,1,-1,2977,[192.168.1.91- 192.168.1.93],application,video,277,,277,,
19789,19894,1606613093458,1,-1,3011,[192.168.1.91- 192.168.1.93],application,vibrational,105,,,105,x
19773,19895,1606613093442,1,-1,3007,[192.168.1.91- 192.168.1.93],application,video,122,,122,,x
19797,19896,1606613093466,1,-1,3014,[192.168.1.91- 192.168.1.93],application,video,99,,99,,x
19791,19897,1606613093460,1,-1,3012,[192.168.1.91- 192.168.1.93],application,vibrational,106,,,106,x
19783,19899,1606613093452,1,-1,3009,[192.168.1.91- 192.168.1.93],application,video,116,,116,,x
19780,19900,1606613093449,1,-1,3008,[192.168.1.91- 192.168.1.93],application,video,120,,120,,x
19815,19908,1606613093484,1,-1,3018,[192.168.1.91- 192.168.1.93],application,info,93,93,,,x
19800,19912,1606613093469,1,-1,3015,[192.168.1.91- 192.168.1.93],application,video,112,,112,,x
19787,19929,1606613093456,1,-1,3010,[192.168.1.91- 192.168.1.93],application,video,142,,142,,x
19855,19931,1606613093524,1,-1,3026,[192.168.1.91- 192.168.1.93],application,info,76,76,,,x
19830,19932,1606613093499,1,-1,3022,[192.168.1.91- 192.168.1.93],application,info,102,102,,,x
19844,19933,1606613093513,1,-1,3023,[192.168.1.91- 192.168.1.93],application,info,89,89,,,x
19827,19938,1606613093496,1,-1,3021,[192.168.1.91- 192.168.1.93],application,vibrational,111,,,111,x
19852,19950,1606613093521,1,-1,3025,[192.168.1.91- 192.168.1.93],application,info,98,98,,,
19862,19951,1606613093531,1,-1,3029,[192.168.1.91- 192.168.1.93],application,info,89,89,,,x
19860,19958,1606613093529,1,-1,3028,[192.168.1.91- 192.168.1.93],application,vibrational,98,,,98,x
19887,19971,1606613093556,1,-1,3033,[192.168.1.91- 192.168.1.93],application,info,84,84,,,x
19877,19981,1606613093546,1,-1,3032,[192.168.1.91- 192.168.1.93],application,info,104,104,,,x
19874,19986,1606613093543,1,-1,3031,[192.168.1.91- 192.168.1.93],application,video,112,,112,,x
19864,19999,1606613093533,1,-1,3030,[192.168.1.91- 192.168.1.93],application,info,135,135,,,x
19891,20001,1606613093560,1,-1,3035,[192.168.1.91- 192.168.1.93],application,info,110,110,,,x
19904,20002,1606613093573,1,-1,3038,[192.168.1.91- 192.168.1.93],application,video,98,,98,,x
19889,20004,1606613093558,1,-1,3034,[192.168.1.91- 192.168.1.93],application,vibrational,115,,,115,x
19894,20005,1606613093563,1,-1,3036,[192.168.1.91- 192.168.1.93],application,info,111,111,,,x
19897,20006,1606613093566,1,-1,3037,[192.168.1.91- 192.168.1.93],application,video,109,,109,,x
19907,20008,1606613093576,1,-1,3039,[192.168.1.91- 192.168.1.93],application,video,101,,101,,x
19936,20009,1606613093605,1,-1,3045,[192.168.1.91- 192.168.1.93],application,vibrational,73,,,73,x
19912,20012,1606613093581,1,-1,3040,[192.168.1.91- 192.168.1.93],application,vibrational,100,,,100,x
19932,20016,1606613093601,1,-1,3044,[192.168.1.91- 192.168.1.93],application,video,84,,84,,x
19962,20028,1606613093631,1,-1,3051,[192.168.1.91- 192.168.1.93],application,info,66,66,,,x
19954,20030,1606613093623,1,-1,3049,[192.168.1.91- 192.168.1.93],application,video,76,,76,,x
19989,20034,1606613093658,1,-1,3055,[192.168.1.91- 192.168.1.93],application,info,45,45,,,x
19919,20036,1606613093588,1,-1,3041,[192.168.1.91- 192.168.1.93],application,vibrational,117,,,117,x
19927,20053,1606613093596,1,-1,3042,[192.168.1.91- 192.168.1.93],application,info,126,126,,,x
19951,20058,1606613093620,1,-1,3048,[192.168.1.91- 192.168.1.93],application,vibrational,107,,,107,x
19993,20065,1606613093662,1,-1,3057,[192.168.1.91- 192.168.1.93],application,vibrational,72,,,72,x
19985,20068,1606613093654,1,-1,3054,[192.168.1.91- 192.168.1.93],application,vibrational,83,,,83,x
19969,20094,1606613093638,1,-1,3052,[192.168.1.91- 192.168.1.93],application,vibrational,125,,,125,x
19979,20096,1606613093648,1,-1,3053,[192.168.1.91- 192.168.1.93],application,info,117,117,,,x
20008,20112,1606613093677,1,-1,3060,[192.168.1.91- 192.168.1.93],application,vibrational,104,,,104,x
20010,20113,1606613093679,1,-1,3061,[192.168.1.91- 192.168.1.93],application,info,103,103,,,x
20018,20115,1606613093687,1,-1,3063,[192.168.1.91- 192.168.1.93],application,video,97,,97,,x
20021,20120,1606613093690,1,-1,3064,[192.168.1.91- 192.168.1.93],application,video,99,,99,,x
20028,20123,1606613093697,1,-1,3066,[192.168.1.91- 192.168.1.93],application,info,95,95,,,x
20035,20125,1606613093704,1,-1,3068,[192.168.1.91- 192.168.1.93],application,info,90,90,,,x
20037,20127,1606613093706,1,-1,3069,[192.168.1.91- 192.168.1.93],application,vibrational,90,,,90,x
20049,20132,1606613093718,1,-1,3074,[192.168.1.91- 192.168.1.93],application,info,83,83,,,x
20039,20134,1606613093708,1,-1,3070,[192.168.1.91- 192.168.1.93],application,vibrational,95,,,95,x
20068,20143,1606613093737,1,-1,3076,[192.168.1.91- 192.168.1.93],application,vibrational,75,,,75,x
20074,20148,1606613093743,1,-1,3078,[192.168.1.91- 192.168.1.93],application,video,74,,74,,x
20077,20153,1606613093746,1,-1,3079,[192.168.1.91- 192.168.1.93],application,video,76,,76,,x
20072,20158,1606613093741,1,-1,3077,[192.168.1.91- 192.168.1.93],application,vibrational,86,,,86,x
20120,20170,1606613093789,1,-1,3082,[192.168.1.91- 192.168.1.93],application,info,50,50,,,x
20109,20175,1606613093778,1,-1,3081,[192.168.1.91- 192.168.1.93],application,info,66,66,,,x
20123,20178,1606613093792,1,-1,3084,[192.168.1.91- 192.168.1.93],application,video,55,,55,,x
20136,20181,1606613093805,1,-1,3085,[192.168.1.91- 192.168.1.93],application,vibrational,45,,,45,x
20155,20190,1606613093824,1,-1,3087,[192.168.1.91- 192.168.1.93],application,video,35,,35,,x
20161,20200,1606613093830,1,-1,3088,[192.168.1.91- 192.168.1.93],application,video,39,,39,,x
20195,20205,1606613093864,1,-1,3093,[192.168.1.91- 192.168.1.93],application,video,10,,10,,x
20181,20213,1606613093850,1,-1,3092,[192.168.1.91- 192.168.1.93],application,video,32,,32,,x
20203,20223,1606613093872,1,-1,3094,[192.168.1.91- 192.168.1.93],application,info,20,20,,,x
20005,20227,1606613093674,1,-1,3059,[192.168.1.91- 192.168.1.93],application,vibrational,222,,,222,
20216,20235,1606613093885,1,-1,3097,[192.168.1.91- 192.168.1.93],application,vibrational,19,,,19,x
20211,20248,1606613093880,1,-1,3096,[192.168.1.91- 192.168.1.93],application,video,37,,37,,x
20206,20250,1606613093875,1,-1,3095,[192.168.1.91- 192.168.1.93],application,info,44,44,,,x
20224,20252,1606613093893,1,-1,3099,[192.168.1.91- 192.168.1.93],application,vibrational,28,,,28,x
20220,20261,1606613093889,1,-1,3098,[192.168.1.91- 192.168.1.93],application,info,41,41,,,x
20238,20282,1606613093907,1,-1,3104,[192.168.1.91- 192.168.1.93],application,info,44,44,,,x
20235,20285,1606613093904,1,-1,3103,[192.168.1.91- 192.168.1.93],application,info,50,50,,,x
20233,20287,1606613093902,1,-1,3102,[192.168.1.91- 192.168.1.93],application,video,54,,54,,x
20228,20288,1606613093897,1,-1,3101,[192.168.1.91- 192.168.1.93],application,video,60,,60,,x
20250,20290,1606613093919,1,-1,3108,[192.168.1.91- 192.168.1.93],application,info,40,40,,,x
20254,20292,1606613093923,1,-1,3109,[192.168.1.91- 192.168.1.93],application,vibrational,38,,,38,x
20256,20293,1606613093925,1,-1,3110,[192.168.1.91- 192.168.1.93],application,info,37,37,,,x
20273,20303,1606613093942,1,-1,3115,[192.168.1.91- 192.168.1.93],application,video,30,,30,,x
20295,20318,1606613093964,1,-1,3120,[192.168.1.91- 192.168.1.93],application,info,23,23,,,x
20047,20325,1606613093716,1,-1,3073,[192.168.1.91- 192.168.1.93],application,video,278,,278,,
20291,20327,1606613093960,1,-1,3119,[192.168.1.91- 192.168.1.93],application,vibrational,36,,,36,x
20286,20328,1606613093955,1,-1,3118,[192.168.1.91- 192.168.1.93],application,info,42,42,,,x
20283,20330,1606613093952,1,-1,3117,[192.168.1.91- 192.168.1.93],application,vibrational,47,,,47,x
20307,20338,1606613093976,1,-1,3123,[192.168.1.91- 192.168.1.93],application,info,31,31,,,x
20305,20345,1606613093974,1,-1,3122,[192.168.1.91- 192.168.1.93],application,video,40,,40,,x
20315,20347,1606613093984,1,-1,3126,[192.168.1.91- 192.168.1.93],application,video,32,,32,,x
20318,20352,1606613093987,1,-1,3127,[192.168.1.91- 192.168.1.93],application,vibrational,34,,,34,x
20328,20353,1606613093997,1,-1,3130,[192.168.1.91- 192.168.1.93],application,vibrational,25,,,25,x
20323,20362,1606613093992,1,-1,3128,[192.168.1.91- 192.168.1.93],application,video,39,,39,,x
20347,20381,1606613094016,1,-1,3135,[192.168.1.91- 192.168.1.93],application,video,34,,34,,x
20353,20397,1606613094022,1,-1,3137,[192.168.1.91- 192.168.1.93],application,info,44,44,,,x
20358,20400,1606613094027,1,-1,3139,[192.168.1.91- 192.168.1.93],application,video,42,,42,,x
20355,20407,1606613094024,1,-1,3138,[192.168.1.91- 192.168.1.93],application,info,52,52,,,x
20371,20412,1606613094040,1,-1,3142,[192.168.1.91- 192.168.1.93],application,video,41,,41,,x
20373,20416,1606613094042,1,-1,3143,[192.168.1.91- 192.168.1.93],application,vibrational,43,,,43,x
20379,20428,1606613094048,1,-1,3146,[192.168.1.91- 192.168.1.93],application,video,49,,49,,x
20382,20430,1606613094051,1,-1,3147,[192.168.1.91- 192.168.1.93],application,info,48,48,,,x
20402,20437,1606613094071,1,-1,3149,[192.168.1.91- 192.168.1.93],application,vibrational,35,,,35,x
20312,20485,1606613093981,1,-1,3125,[192.168.1.91- 192.168.1.93],application,video,173,,173,,
20409,20498,1606613094078,1,-1,3152,[192.168.1.91- 192.168.1.93],application,video,89,,89,,x
20411,20501,1606613094080,1,-1,3153,[192.168.1.91- 192.168.1.93],application,info,90,90,,,x
20335,20503,1606613094004,1,-1,3131,[192.168.1.91- 192.168.1.93],application,vibrational,168,,,168,
20413,20524,1606613094082,1,-1,3154,[192.168.1.91- 192.168.1.93],application,video,111,,111,,x
20344,20527,1606613094013,1,-1,3134,[192.168.1.91- 192.168.1.93],application,vibrational,183,,,183,
20337,20529,1606613094006,1,-1,3132,[192.168.1.91- 192.168.1.93],application,vibrational,192,,,192,
20417,20534,1606613094086,1,-1,3156,[192.168.1.91- 192.168.1.93],application,vibrational,117,,,117,x
20415,20536,1606613094084,1,-1,3155,[192.168.1.91- 192.168.1.93],application,video,121,,121,,x
20419,20540,1606613094088,1,-1,3157,[192.168.1.91- 192.168.1.93],application,vibrational,121,,,121,x
20428,20567,1606613094097,1,-1,3159,[192.168.1.91- 192.168.1.93],application,video,139,,139,,x
20433,20569,1606613094102,1,-1,3162,[192.168.1.91- 192.168.1.93],application,vibrational,136,,,136,x
20435,20572,1606613094104,1,-1,3163,[192.168.1.91- 192.168.1.93],application,video,137,,137,,x
20430,20588,1606613094099,1,-1,3160,[192.168.1.91- 192.168.1.93],application,vibrational,158,,,158,x
20377,20592,1606613094046,1,-1,3145,[192.168.1.91- 192.168.1.93],application,video,215,,215,,
20431,20601,1606613094100,1,-1,3161,[192.168.1.91- 192.168.1.93],application,video,170,,170,,x
20458,20604,1606613094127,1,-1,3168,[192.168.1.91- 192.168.1.93],application,vibrational,146,,,146,x
20437,20612,1606613094106,1,-1,3164,[192.168.1.91- 192.168.1.93],application,video,175,,175,,x
20456,20618,1606613094125,1,-1,3167,[192.168.1.91- 192.168.1.93],application,video,162,,162,,x
20460,20625,1606613094129,1,-1,3169,[192.168.1.91- 192.168.1.93],application,info,165,165,,,x
20467,20632,1606613094136,1,-1,3172,[192.168.1.91- 192.168.1.93],application,video,165,,165,,x
20439,20633,1606613094108,1,-1,3165,[192.168.1.91- 192.168.1.93],application,video,194,,194,,x
20400,20635,1606613094069,1,-1,3148,[192.168.1.91- 192.168.1.93],application,video,235,,235,,
20470,20639,1606613094139,1,-1,3173,[192.168.1.91- 192.168.1.93],application,video,169,,169,,x
20488,20640,1606613094157,1,-1,3176,[192.168.1.91- 192.168.1.93],application,video,152,,152,,x
20490,20642,1606613094159,1,-1,3177,[192.168.1.91- 192.168.1.93],application,video,152,,152,,x
20480,20644,1606613094149,1,-1,3174,[192.168.1.91- 192.168.1.93],application,info,164,164,,,x
20407,20646,1606613094076,1,-1,3151,[192.168.1.91- 192.168.1.93],application,video,239,,239,,
20465,20651,1606613094134,1,-1,3171,[192.168.1.91- 192.168.1.93],application,vibrational,186,,,186,x
20513,20653,1606613094182,1,-1,3180,[192.168.1.91- 192.168.1.93],application,info,140,140,,,x
20570,20663,1606613094239,1,-1,3188,[192.168.1.91- 192.168.1.93],application,info,93,93,,,x
20526,20667,1606613094195,1,-1,3183,[192.168.1.91- 192.168.1.93],application,vibrational,141,,,141,x
20574,20673,1606613094243,1,-1,3189,[192.168.1.91- 192.168.1.93],application,video,99,,99,,x
20589,20684,1606613094258,1,-1,3191,[192.168.1.91- 192.168.1.93],application,video,95,,95,,x
20591,20686,1606613094260,1,-1,3192,[192.168.1.91- 192.168.1.93],application,vibrational,95,,,95,x
20578,20689,1606613094247,1,-1,3190,[192.168.1.91- 192.168.1.93],application,info,111,111,,,
20597,20703,1606613094266,1,-1,3194,[192.168.1.91- 192.168.1.93],application,vibrational,106,,,106,x
20605,20706,1606613094274,1,-1,3196,[192.168.1.91- 192.168.1.93],application,video,101,,101,,x
20607,20711,1606613094276,1,-1,3197,[192.168.1.91- 192.168.1.93],application,info,104,104,,,x
20617,20723,1606613094286,1,-1,3201,[192.168.1.91- 192.168.1.93],application,info,106,106,,,x
20615,20735,1606613094284,1,-1,3200,[192.168.1.91- 192.168.1.93],application,video,120,,120,,x
20620,20738,1606613094289,1,-1,3202,[192.168.1.91- 192.168.1.93],application,info,118,118,,,x
20664,20751,1606613094333,1,-1,3211,[192.168.1.91- 192.168.1.93],application,vibrational,87,,,87,x
20644,20755,1606613094313,1,-1,3206,[192.168.1.91- 192.168.1.93],application,video,111,,111,,x
20463,20758,1606613094132,1,-1,3170,[192.168.1.91- 192.168.1.93],application,video,295,,295,,
20667,20772,1606613094336,1,-1,3212,[192.168.1.91- 192.168.1.93],application,vibrational,105,,,105,x
20653,20781,1606613094322,1,-1,3210,[192.168.1.91- 192.168.1.93],application,vibrational,128,,,128,x
20702,20789,1606613094371,1,-1,3219,[192.168.1.91- 192.168.1.93],application,info,87,87,,,x
20674,20791,1606613094343,1,-1,3213,[192.168.1.91- 192.168.1.93],application,vibrational,117,,,117,x
